probes,entrez,symbol,logFC,adj.P.Val
1561650_s_at,285692,LOC285692,-1.23591945568483,0.040926083680625
1561693_at,400794,LOC400794,-1.31576363796793,0.0238535659465555
1561728_a_at,400238,LINC00642,-1.89985534609467,0.00131672496802154
1561892_at,9204,ZMYM6,-1.23853998775394,0.0422853411909744
1561899_at,160365,CLECL1,-1.07093283962107,0.0310258666420874
1561928_s_at,389161,ANKUB1,-1.32063322534882,0.00299097131571786
1561960_at,114817,CSPG4P5,-1.65594322193993,0.000148121897278157
1561978_at,284798,LOC284798,-1.25032645571843,0.00830407642212615
1561990_at,157931,LOC157931,-1.37304118863689,0.0361504645457813
1562030_at,284898,LOC284898,-1.03439391558731,0.00738487267677603
1562048_at,152225,LOC152225,-1.35479880343773,0.0227125643885337
1562267_s_at,163051,ZNF709,-1.00246981847738,0.00597374018795058
1562303_at,80317,ZKSCAN3,1.23539596210416,0.0217350442760178
1562326_at,400955,LINC01122,-1.16213734691382,0.0154858430297626
1562392_at,6150,MRPL23,-1.19632493191336,0.0361978563678996
1562442_a_at,6742,SSBP1,1.03327246278114,0.00360037542604646
1562559_at,84270,C9orf89,-1.2780748968812,0.00136358927913979
1562563_at,348980,HCN1,-1.28946511825477,0.013409694041108
1562568_at,400541,LOC400541,1.43811484967914,0.0205649188565038
1562629_a_at,125115,KRT40,-1.3464262513772,0.0202803512542876
1562653_at,101929413,LOC101929413,-1.37763995003374,0.00542849940060212
1562691_at,101927075,FGF10-AS1,-1.03306576613379,0.0243352675199348
1562696_at,100874375,FAM155A-IT1,-1.60745881693432,0.0112696570327846
1562738_a_at,100130855,USP3-AS1,1.03626270804021,0.0243010842493476
1562805_at,349408,TLR8-AS1,-1.38146360316135,0.00393184626354385
1562821_a_at,100506492,DSCAM-AS1,-1.12103470405263,0.0391651153783147
1562844_at,339822,LINC01115,-1.30999075938509,0.0137235292838101
1562870_at,101929517,LOC101929517,-1.12531046998502,0.0297984296629797
1562871_at,344454,AOX2P,-1.13544019694433,0.00795231478221863
1562892_at,84269,CHCHD5,-1.12913667226747,0.00767663797546545
1562921_at,101927279,EP300-AS1,-1.45567243342833,0.0251521748743777
1562938_at,729234,FAHD2CP,1.7892408364772,0.0189218756624031
1562939_at,55604,LRRC16A,-1.05776252357531,0.00883091093965336
1562949_at,100874143,LINC00358,-1.50345738105645,0.0160924541053468
1562953_s_at,404201,WDFY3-AS2,-1.4067374464758,0.00205915549773333
1562965_at,101927095,LOC101927095,-1.26248855008578,0.0147287944557704
1563019_at,101927071,LOC101927071,-1.06680197751764,0.0127581168916947
1563053_at,729083,LOC729083,-2.22846957045937,0.0203637320441561
1563059_at,340581,LOC340581,-1.07486646441219,0.0214302373988453
1563079_at,100289090,LOC100289090 /// RP11-23P13.6,-1.08522135938698,0.00969759968621869
1563097_at,201625,DNAH12,-1.29884971445392,0.0385403196182604
1563108_at,114794,ELFN2 /// RP1-63G5.8,-1.05641176639242,0.0120844527193539
1563160_at,2160,F11,-1.46226003807259,0.0282360305921692
1563298_at,101927331,LOC101927331,-1.8646197331163,0.0134178063127337
1563427_at,101928031,LOC101928031,-1.37154487741733,0.0213858757810661
1563452_at,23080,AVL9,1.4053890650824,0.00521293664761751
1563524_a_at,319085,ITPK1-AS1,-1.34575781594587,0.0474690094505292
1563595_at,9901,SRGAP3,1.59036707308177,0.0151462862692615
1563610_at,157273,LOC157273,-1.55482076888973,0.0136735063956063
1563745_a_at,283050,ZMIZ1-AS1,1.3233788077194,0.0226571287524858
1563793_at,100130278,LOC100130278,-2.07375089316481,0.000619829556907316
1563808_at,23263,MCF2L,-1.14296049417551,0.0122031150113041
1563816_at,128954,GAB4,-1.22020792136523,0.0238403034027097
1563854_s_at,283045,LOC283045,-1.11916250617119,0.0240166993179994
1563874_at,256764,WDR72,-1.3054642439025,0.0468908611160962
1564012_at,100132354,LOC100132354,-1.31706465909934,0.0400299525317928
1564022_at,219578,ZNF804B,-1.48218315733093,0.0124681439962901
1564093_at,4750,NEK1,1.35817473266543,0.000506123618486784
1564138_at,285231,FBXW12,-1.27912369819612,0.0242772852861211
1564160_at,401124,DTHD1,-1.59679228372667,0.0100514093399604
1564168_a_at,93444,LOC93444,-1.55407603938559,0.00610346111823177
1564194_a_at,219995,MS4A15,-1.17769842758269,0.0207257362489941
1564200_at,646324,LINC00607,1.45168795355853,0.0140165988151315
1564241_at,480,ATP1A4,-1.19151066605878,0.027789893443274
1564299_at,100127940,LOC100127940,-1.36671164786377,0.0217179063550843
1564385_at,219688,LOC219688,-1.11801892939529,0.0474092903115615
1564573_at,402778,IFITM10,-1.47711120046019,0.0212857707602004
1564584_at,100506557,LOC100506557,-1.2406955619769,0.0300975437480133
1564635_a_at,114827,FHAD1,-1.44161778163855,0.0088318468543602
1564679_at,142685,ASB15,-1.20525418658708,0.030352829323004
1564685_a_at,101929239,LOC101929239,-1.16329981315028,0.0483970291680608
1564691_at,100128594,LL0XNC01-116E7.2,-1.32936519627127,0.0411403951204344
1564706_s_at,27165,GLS2,-3.81970869681285,0.00217467098452425
1564729_at,101928666,LOC101928666,-1.20364171122087,0.021428639312558
1564855_at,727924,LOC101927079 ,-1.50847980449636,0.00906370157527348
1565347_s_at,7030,TFE3,1.24149491048224,0.000220662124209525
1565544_at,50862,RNF141,-1.15458276683947,0.0492799510360331
1565666_s_at,4588,MUC6,-1.85162820660545,0.0103913847978304
1565717_s_at,2521,FUS,1.74928897236719,0.000964099610245151
1565731_at,221,ALDH3B1,-1.14916004642453,0.0126188845766333
1565786_x_at,645566,FLJ45482,2.16471839399581,0.000460971618286497
1565900_at,196074,METTL15,-1.58835062659439,0.0079363970157118
1565910_at,23105,FSTL4,-1.14954705313239,0.0145662370837384
1565934_at,55345,ZGRF1,-1.30634101061763,0.0254614961719097
1566191_at,23512,SUZ12,1.23703509659922,0.0234826485763255
1566272_at,253959,RALGAPA1,1.15345650605961,0.0382939480324647
1566766_a_at,346389,MACC1,-1.55546214203275,0.0205345596254363
1566839_at,283674,LOC283674,-1.05631084307542,0.00609990862774805
1566901_at,7050,TGIF1,1.0909609846638,0.0432534118122352
1566926_at,54748,LINC00527,-1.109414650238,0.0294937340952378
1567022_at,219525,OR5AK4P,-1.06277955564924,0.0330332915701893
1567055_at,26188,OR1C1,-1.38173583885338,0.00955537151692764
1567245_at,282775,OR5J2,-1.29281056954542,0.0211658687433647
1567254_at,26541,OR10D1P,-1.38600441839513,0.00498191529743897
1567271_at,26242,OR4C1P,-1.1500970115875,0.0155947223074504
1567284_at,26219,OR1J4,-1.27408066286275,0.045435821012398
1567298_at,138804,OR13C4,-1.4768455335696,0.00308871584611326
1567358_at,89797,NAV2,-1.42172110004003,0.0189181513350071
1567378_x_at,25981,DNAH1,-1.76380428694681,0.00482993353275901
1567410_at,7694,ZNF135,-1.12989396710947,0.0112153260326249
1567856_x_at,7577,ZNF29P,-1.64237865361459,0.00536578130719157
1567862_at,127602,DNAH14,1.44817499479712,0.0203163706548215
1568574_x_at,6696,SPP1,2.92689043006104,0.0177512362817625
1568601_at,2572,GAD2,-1.10119629864793,0.0427337413261057
1568606_at,399949,C11orf88,-1.31264564211507,0.0300947841915998
1568638_a_at,169355,IDO2,-3.05618398228511,1.26241377285266e-06
1568690_a_at,100631378,LOC100631378,-1.04928367173392,0.0432214039414405
1568696_at,441549,CDNF,-1.32719154598279,0.000373683360354718
1568728_s_at,388591,RNF207,-1.21302480962734,0.000567218382134054
1568730_at,101927256,LOC101927256,-1.08194518787194,0.00881101417600542
1568796_at,550631,CCDC157,-1.44609630781638,0.00171396146996061
1568807_a_at,100505538,RBM26-AS1,-1.10392674853539,0.0339443502846979
1568813_at,100506392,SLC16A1-AS1,2.16004849478471,0.00116001415099121
1568820_a_at,221336,BEND6,-1.08231348872881,0.0474929662360831
1568822_at,26164,MTG2,1.33140692728846,0.0142732690497924
1568828_at,207147,TRY2P,-1.1959783697664,0.0299872174902586
1568856_at,4077,NBR1,1.02963185361355,0.0157377846943245
1568892_at,100996251,LOC100996251,-1.73332477464601,0.000425583453433743
1568919_at,101928496,LOC101928496,-1.50356908390856,0.0368841175204884
1568941_a_at,3183,HNRNPC,1.80551565465804,0.00172643975498188
1568983_a_at,100129387,GABPB1-AS1,1.53071921160535,0.000349222818141615
1569002_x_at,649,BMP1,-1.07886935308757,0.0289938675184227
1569005_at,55653,BCAS4,-1.20631027000656,0.00524100990385738
1569008_at,339742,FAM201B ,-1.13781158477763,0.00543432012137232
1569022_a_at,5286,PIK3C2A,1.01184764893612,0.00172794421225603
1569029_at,254042,METAP1D,1.35413820917752,0.0134746052440649
1569076_a_at,162962,ZNF836,1.27195289114936,0.0151461962600358
1569102_at,24,ABCA4,-1.49064463528415,0.0130973334802069
1569132_s_at,153642,ARSK,-1.30527348325211,0.0339228864156673
1569141_a_at,10891,PPARGC1A,-1.98555278133561,0.000259241374508494
1569178_at,2893,GRIA4,-2.45470751502755,0.0131347299696548
1569203_at,2920,CXCL2,-2.33649757050757,0.00457699439435169
1569205_at,5547,PRCP,-1.18931520953874,0.0489749801591869
1569300_at,9848,LOC101928198 ,-1.38656427772112,0.0253523260618063
1569355_at,30818,KCNIP3,-1.11263888543788,0.0425292285201348
1569393_at,197003,MGC15885,-1.26653574290203,0.00948816689097564
1569408_at,192670,AGO4,1.75062056749086,0.00396850145257426
1569433_at,389432,SAMD5,-1.63591495291357,0.0301511902943326
1569448_at,283209,PGM2L1,-1.00688098969031,6.14155548572658e-07
1569452_at,692247,LOC692247,-1.26548528326919,0.0252182668091164
1569464_at,8496,PPFIBP1,-1.04450977558157,0.0165809612875186
1569466_at,140894,CNBD2,-1.53546328873631,0.00135032884702022
1569468_at,642280,ZNF876P,-1.88042898365346,0.00869374376477128
1569582_at,201651,AADACP1,-1.83769223078589,0.0110428230176517
1569616_at,647309,GMNC,-1.38015211802805,0.00884821142738298
1569646_a_at,100874251,KIRREL3-AS2,-1.57148401105579,0.010843964128884
1569745_at,100505783,OSER1-AS1,-1.21257437198135,0.00607985486000691
1569775_at,114804,RNF157,-1.0043413434004,0.0279204012692146
1569840_at,101927798,LOC101927798,-1.386293377577,0.0153240396269941
1569850_at,23266,LOC101927458 ,-1.48854236013379,0.0309481276779411
1569871_at,64788,LMF1,-1.47611748460904,0.00100839909429412
1569991_at,339855,KY,-1.14633268434344,0.0109816200142358
1570015_at,149620,CHIAP2,-1.52673271987751,0.0277975975237587
1570052_at,145282,MIPOL1,-1.16822784566374,0.0283408415630622
1570114_at,161357,MDGA2,-1.44562912699247,0.0317937404522616
1570130_at,65244,SPATS2,1.36303223690768,0.0238611191240922
1570208_at,284260,LINC00907,-1.53682798819448,0.0314601322103437
1570234_at,101928559,LOC101928559,-1.40733471791696,0.0169936691331731
1570262_at,101928851,LOC101928851,-1.49992246014557,0.00942124847609804
1570454_at,1979,EIF4EBP2,-1.82342620701025,0.00650244292062063
1773_at,2342,CHURC1-FNTB ,1.2563591732643,1.38831412651543e-05
200600_at,4478,MSN,1.10352621887504,0.00356477939883211
200616_s_at,9761,MLEC,1.12817649661273,2.95188501228147e-05
200632_s_at,10397,NDRG1,1.17760582641851,0.0124419551660398
200635_s_at,5792,PTPRF,1.01374633189557,0.000363856673737853
200652_at,6746,SSR2,1.05137690390041,3.4926226101035e-05
200661_at,5476,CTSA,1.15767724114777,1.94923203565542e-06
200696_s_at,2934,GSN,1.0385714026888,0.00566023733864917
200770_s_at,3915,LAMC1,1.04565376166738,0.00236467717955746
200783_s_at,3925,STMN1,1.05410640482206,0.00115455893035815
200787_s_at,8682,PEA15,1.04900499583701,0.000101483036242768
200795_at,8404,SPARCL1,1.51214322429832,0.0154753193477499
200831_s_at,6319,SCD,1.57315406631175,0.00921619664492501
200841_s_at,2058,EPRS,1.55432147028926,5.72492902691134e-06
200853_at,3015,H2AFZ,1.25070353735852,1.56609465694844e-05
200854_at,9611,NCOR1,-1.34694918898239,1.55373563546998e-08
200872_at,6281,S100A10,1.15655126406833,0.0218664571746565
200882_s_at,5710,PSMD4,1.11990425877307,4.38481560054092e-05
200889_s_at,6745,SSR1,1.16193815804435,1.57130375855547e-05
200907_s_at,23022,PALLD,1.40909914406169,0.0129276700258038
200910_at,7203,CCT3 ,1.17603812386385,1.08527427627931e-06
200916_at,8407,TAGLN2,1.19643044988765,0.000614075223269254
200943_at,3150,HMGN1,1.05525918948456,0.00900276149832275
200952_s_at,894,CCND2,1.12056947473289,0.0164897345230672
200966_x_at,226,ALDOA,1.25861704860314,7.91692121648281e-05
201041_s_at,1843,DUSP1,-1.37233320349124,0.00778233473696183
201074_at,6599,SMARCC1,1.03306584562958,5.48443645566449e-05
201088_at,3838,KPNA2,1.24977047249103,9.12758409498393e-06
201109_s_at,7057,THBS1,-1.69115745026314,0.0132780213681472
201128_s_at,47,ACLY,1.42043861048776,1.65080744980655e-07
201135_at,1892,ECHS1,-1.13030910538804,6.36086341595325e-05
201170_s_at,8553,BHLHE40,-1.0479864493444,0.00900768151156211
201201_at,1476,CSTB,1.08372239589069,8.02677822401785e-06
201202_at,5111,PCNA,1.14451782508345,5.30593469583024e-05
201213_at,5510,PPP1R7,1.16301350224148,0.0323952118412918
201249_at,6513,SLC2A1,-1.24003127981846,0.00854767431435643
201251_at,5315,PKM,1.25388153375641,0.0224719753337028
201259_s_at,6856,SYPL1,1.02775102617676,0.000550450117809978
201261_x_at,633,BGN,-1.78621660972526,0.00493040040447454
201266_at,7296,TXNRD1,1.36836827945381,0.00250314507261388
201268_at,4831,NME1-NME2 ,1.21139215707765,7.44195586424232e-09
201275_at,2224,FDPS,1.30314073482015,0.000802908194822836
201291_s_at,7153,TOP2A,5.53538099597457,2.51539456048426e-14
201328_at,2114,ETS2,-1.26624950483159,0.000520559394574198
201347_x_at,9380,GRHPR,-1.5156842572271,3.76945451445682e-05
201377_at,9898,UBAP2L,1.09168204692425,0.000319458402599532
201397_at,26227,PHGDH,-2.80751737319637,8.78211289538506e-06
201425_at,217,ALDH2,-1.42022604076595,1.28878289036616e-05
201432_at,847,CAT,-1.26221687121075,3.51759643517479e-06
201451_x_at,6009,RHEB,-2.86469734271071,6.7426760815788e-06
201464_x_at,3725,JUN,-1.11244659266394,0.00561834995232236
201468_s_at,1728,NQO1,2.41693122985471,0.0336815016168693
201469_s_at,6464,SHC1,1.90117025014559,1.82991186577216e-07
201481_s_at,5834,PYGB,2.54168060883519,0.000458208265173684
201486_at,5955,RCN2,1.12028661945735,1.21379713554725e-07
201508_at,3487,IGFBP4,-1.29484303400406,1.16086603545643e-05
201531_at,7538,ZFP36,-1.01044069141536,0.00462774813177173
201539_s_at,2273,FHL1,-1.03242684212597,0.0243423516988221
201547_at,10765,KDM5B,-1.11916771939658,0.0251521748743777
201555_at,4172,MCM3,1.47124065208332,2.22189491366828e-05
201562_s_at,6652,SORD,-1.44674876642938,0.00293478884597867
201565_s_at,3398,ID2,-1.48711325231807,3.98811434376744e-05
201577_at,4830,NME1,1.06428515386597,0.000163840013914902
201578_at,5420,PODXL,1.59261554889072,5.49331376973761e-05
201579_at,2195,FAT1,1.88348656860735,0.000509451790732767
201584_s_at,10212,DDX39A,1.2942003597341,2.11638003437921e-05
201587_s_at,3654,IRAK1,1.12887382603244,0.000330520288455389
201590_x_at,302,ANXA2,1.85751953293322,2.14075472910081e-09
201599_at,4942,OAT,-4.02634962177904,1.89301435388607e-07
201618_x_at,8733,GPAA1,1.05487073205139,0.00049010369235753
201656_at,3655,ITGA6,2.02730310881474,6.5600174185384e-08
201663_s_at,10051,SMC4,1.01196818370502,0.00260358284448934
201668_x_at,4082,MARCKS,1.08599518676644,0.0090051923826526
201681_s_at,9231,DLG5,1.25993016391792,0.000519298354021627
201693_s_at,1958,EGR1,-1.34580253069605,0.0256250422688929
201695_s_at,4860,PNP,-1.38519400177335,1.12201636062602e-06
201697_s_at,1786,DNMT1,1.05703758153132,0.000358565907334384
201714_at,7283,TUBG1,1.08680682126501,0.000151845733562509
201729_s_at,9703,KIAA0100,1.40886628593524,4.85058076939454e-07
201743_at,929,CD14,-1.32188870128298,0.00675362595063703
201755_at,4174,MCM5,1.16437195286416,0.00140462141220949
201764_at,79022,TMEM106C,1.62150853611746,1.87083574232548e-06
201774_s_at,9918,NCAPD2,1.08621821776538,0.000923326583989968
201785_at,6035,RNASE1,1.12433920584134,0.0268596702023901
201818_at,79888,LPCAT1,3.44321312289333,2.21304535322076e-05
201841_s_at,3315,HSPB1,1.55635721150937,1.04356024424752e-06
201850_at,822,CAPG,1.56527307684084,0.0078931613278355
201875_s_at,9019,MPZL1,1.00354630059004,0.00151984069639624
201886_at,80344,DCAF11,-1.2468581583846,3.2865202303622e-05
201890_at,6241,RRM2,3.57053437356414,1.94836175318793e-11
201893_x_at,1634,DCN,-3.15764152175397,0.0015092783034262
201907_x_at,1857,DVL3,1.13833722289523,0.0332215485854676
201909_at,6192,RPS4Y1,6.49500312030291,1.82901824985101e-06
201930_at,4175,MCM6,1.58490180409208,1.58271981094789e-05
201940_at,1362,CPD,1.04259886245159,0.00161828773503224
201954_at,10095,ARPC1B,1.14022567910528,0.00166428442111202
201963_at,2180,ACSL1,-1.31928361494406,0.000102218892263982
201968_s_at,5236,PGM1,-1.19536683733232,0.00043451090818304
201976_s_at,4651,MYO10,-1.34055238550765,0.000327894059094779
201981_at,5069,PAPPA,-1.51245524237983,0.0104105504912289
202003_s_at,10449,ACAA2,-1.85232073811675,4.81253082390842e-05
202025_x_at,30,ACAA1,-1.93476217222452,1.05059665082236e-08
202035_s_at,6422,SFRP1,-1.43526208781664,0.0224879969742904
202071_at,6385,SDC4,-1.08440745442006,0.000236920759756326
202085_at,9414,TJP2,-1.06343825318905,0.00049010369235753
202107_s_at,4171,MCM2,1.47118732348406,0.000713577131452777
202112_at,7450,VWF,2.365611850923,1.61708075518297e-06
202145_at,4061,LY6E,-3.43573761861184,0.000574262068741465
202153_s_at,23636,NUP62,1.0615392586171,0.000704670324899852
202161_at,5585,PKN1,1.05270277746199,0.000351755723383369
202180_s_at,9961,MVP,1.28260125177104,0.0144798708154475
202193_at,3985,LIMK2,1.24260956989957,0.00349823814840769
202202_s_at,3910,LAMA4,1.14737603535345,0.00241153357604832
202219_at,6535,SLC6A8,1.43061465967404,0.049593357033842
202220_at,22889,KIAA0907,1.20865204707384,2.69757036825631e-07
202223_at,3703,STT3A,1.10772731318366,1.08821588202223e-05
202237_at,4837,LOC101928916 ,-2.67133140087208,0.00775903331188565
202240_at,5347,PLK1,1.28611761288099,0.016600116960699
202242_at,7102,TSPAN7,-1.29409392117956,0.000995544042570018
202257_s_at,10421,CD2BP2,1.0004206868789,0.000994542083446429
202270_at,2633,GBP1,-1.19073637593751,0.00793839616412237
202275_at,2539,G6PD,3.06262780851314,0.000114708941254077
202278_s_at,10558,SPTLC1,1.30224103264347,0.000365994054539518
202286_s_at,4070,TACSTD2,-2.19303034445872,0.000819472229548676
202307_s_at,6890,TAP1,1.09235489926746,0.00320499360754847
202309_at,4522,MTHFD1,-1.46981616043758,0.000101956912406467
202313_at,5520,PPP2R2A,-1.1302408517703,8.70621893126443e-06
202316_x_at,10277,UBE4B,1.45597626115372,0.00186589629239524
202326_at,10919,EHMT2,1.72284052685835,1.13861000563206e-05
202340_x_at,3164,NR4A1,-1.62377130120837,0.0233527163924987
202345_s_at,2171,FABP5,2.22778136694056,3.14988053083394e-06
202366_at,35,ACADS,-1.60921945871004,3.87001751364096e-10
202391_at,10409,BASP1,-1.53460216237293,0.0143352270356307
202395_at,4905,LOC101930324 ,1.09165253068169,1.48133975072158e-06
202404_s_at,1278,COL1A2,2.32485440593638,0.00398549856442372
202409_at,3481,IGF2 ,-3.17016472975476,0.0152072216576112
202421_at,3321,IGSF3,1.99462459063085,0.000285668928756104
202426_s_at,6256,RXRA,-1.18044067595304,2.97864734258759e-05
202441_at,10613,ERLIN1,-1.03067294437228,1.07927472438072e-05
202454_s_at,2065,ERBB3,1.06606600560921,0.000507848574846747
202465_at,5118,PCOLCE,-1.92070154889214,0.0290970595243697
202473_x_at,3054,HCFC1,1.28147942646787,0.000952340101391883
202497_x_at,6515,SLC2A3,-1.41463942468674,0.018333368258349
202502_at,34,ACADM,-1.17375500758658,7.26864105126865e-05
202503_s_at,9768,KIAA0101,1.83648398620709,1.22661169065283e-05
202525_at,5652,PRSS8,-2.14982641081842,0.00410642114199029
202543_s_at,2764,GMFB,1.05169942585718,1.92389672362644e-05
202545_at,5580,PRKCD,1.13485263670099,0.0487027039510633
202570_s_at,22839,DLGAP4,1.05275776671129,0.002360344337821
202579_x_at,10473,HMGN4,1.32132525564522,1.5721652520998e-10
202580_x_at,2305,FOXM1,3.93122265011048,7.63453380636388e-12
